Gene;Gene name;Tissue;TPM
ENSG00000008277;ADAM22;NK-cells;0.1
ENSG00000008277;ADAM22;ovary;4.9
ENSG00000008277;ADAM22;pancreas;0.2
ENSG00000008277;ADAM22;parathyroid gland;5.0
ENSG00000008277;ADAM22;placenta;0.4
ENSG00000008277;ADAM22;prostate;18.2
ENSG00000008277;ADAM22;rectum;1.5
ENSG00000008277;ADAM22;salivary gland;0.3
ENSG00000008277;ADAM22;seminal vesicle;7.1
ENSG00000008277;ADAM22;skeletal muscle;0.9
ENSG00000008277;ADAM22;skin;1.2
ENSG00000008277;ADAM22;small intestine;1.2
ENSG00000008277;ADAM22;smooth muscle;5.3
ENSG00000008277;ADAM22;spleen;2.8
ENSG00000008277;ADAM22;stomach;0.6
ENSG00000008277;ADAM22;T-cells;0.2
ENSG00000008277;ADAM22;testis;3.5
ENSG00000008277;ADAM22;thyroid gland;5.4
ENSG00000008277;ADAM22;tonsil;1.0
ENSG00000008277;ADAM22;urinary bladder;1.5
ENSG00000008323;PLEKHG6;adipose tissue;16.6
ENSG00000008323;PLEKHG6;adrenal gland;0.5
ENSG00000008323;PLEKHG6;appendix;5.6
ENSG00000008323;PLEKHG6;B-cells;0.0
ENSG00000008323;PLEKHG6;bone marrow;1.7
ENSG00000008323;PLEKHG6;breast;4.7
ENSG00000008323;PLEKHG6;cerebral cortex;0.2
ENSG00000008323;PLEKHG6;cervix, uterine;2.6
ENSG00000008323;PLEKHG6;colon;30.3
ENSG00000008323;PLEKHG6;dendritic cells;1.1
ENSG00000008323;PLEKHG6;duodenum;36.5
ENSG00000008323;PLEKHG6;endometrium;0.9
ENSG00000008323;PLEKHG6;epididymis;0.6
ENSG00000008323;PLEKHG6;esophagus;29.3
ENSG00000008323;PLEKHG6;fallopian tube;1.7
ENSG00000008323;PLEKHG6;gallbladder;7.9
ENSG00000008323;PLEKHG6;granulocytes;0.5
ENSG00000008323;PLEKHG6;heart muscle;0.2
ENSG00000008323;PLEKHG6;kidney;1.0
ENSG00000008323;PLEKHG6;liver;1.3
ENSG00000008323;PLEKHG6;lung;2.0
ENSG00000008323;PLEKHG6;lymph node;0.7
ENSG00000008323;PLEKHG6;monocytes;0.0
ENSG00000008323;PLEKHG6;NK-cells;0.0
ENSG00000008323;PLEKHG6;ovary;0.2
ENSG00000008323;PLEKHG6;pancreas;0.8
ENSG00000008323;PLEKHG6;parathyroid gland;6.1
ENSG00000008323;PLEKHG6;placenta;12.3
ENSG00000008323;PLEKHG6;prostate;2.3
ENSG00000008323;PLEKHG6;rectum;19.2
ENSG00000008323;PLEKHG6;salivary gland;3.6
ENSG00000008323;PLEKHG6;seminal vesicle;1.8
ENSG00000008323;PLEKHG6;skeletal muscle;0.1
ENSG00000008323;PLEKHG6;skin;12.3
ENSG00000008323;PLEKHG6;small intestine;47.6
ENSG00000008323;PLEKHG6;smooth muscle;1.8
ENSG00000008323;PLEKHG6;spleen;0.7
ENSG00000008323;PLEKHG6;stomach;10.5
ENSG00000008323;PLEKHG6;T-cells;0.1
ENSG00000008323;PLEKHG6;testis;1.1
ENSG00000008323;PLEKHG6;thyroid gland;5.6
ENSG00000008323;PLEKHG6;tonsil;2.3
ENSG00000008323;PLEKHG6;urinary bladder;6.0
ENSG00000008438;PGLYRP1;adipose tissue;1.7
ENSG00000008438;PGLYRP1;adrenal gland;0.4
ENSG00000008438;PGLYRP1;appendix;2.4
ENSG00000008438;PGLYRP1;B-cells;0.0
ENSG00000008438;PGLYRP1;bone marrow;420.6
ENSG00000008438;PGLYRP1;breast;0.0
ENSG00000008438;PGLYRP1;cerebral cortex;0.3
ENSG00000008438;PGLYRP1;cervix, uterine;0.0
ENSG00000008438;PGLYRP1;colon;0.2
ENSG00000008438;PGLYRP1;dendritic cells;0.1
ENSG00000008438;PGLYRP1;duodenum;0.6
ENSG00000008438;PGLYRP1;endometrium;0.2
ENSG00000008438;PGLYRP1;epididymis;0.0
ENSG00000008438;PGLYRP1;esophagus;0.5
ENSG00000008438;PGLYRP1;fallopian tube;0.3
ENSG00000008438;PGLYRP1;gallbladder;0.3
ENSG00000008438;PGLYRP1;granulocytes;356.0
ENSG00000008438;PGLYRP1;heart muscle;0.1
ENSG00000008438;PGLYRP1;kidney;0.0
ENSG00000008438;PGLYRP1;liver;1.1
ENSG00000008438;PGLYRP1;lung;0.8
ENSG00000008438;PGLYRP1;lymph node;0.6
ENSG00000008438;PGLYRP1;monocytes;2.1
ENSG00000008438;PGLYRP1;NK-cells;0.0
ENSG00000008438;PGLYRP1;ovary;0.0
ENSG00000008438;PGLYRP1;pancreas;0.1
ENSG00000008438;PGLYRP1;parathyroid gland;0.0
ENSG00000008438;PGLYRP1;placenta;1.3
ENSG00000008438;PGLYRP1;prostate;0.2
ENSG00000008438;PGLYRP1;rectum;0.0
ENSG00000008438;PGLYRP1;salivary gland;0.2
ENSG00000008438;PGLYRP1;seminal vesicle;0.0
ENSG00000008438;PGLYRP1;skeletal muscle;0.1
ENSG00000008438;PGLYRP1;skin;1.2
ENSG00000008438;PGLYRP1;small intestine;0.8
ENSG00000008438;PGLYRP1;smooth muscle;0.1
ENSG00000008438;PGLYRP1;spleen;7.3
ENSG00000008438;PGLYRP1;stomach;0.2
ENSG00000008438;PGLYRP1;T-cells;0.1
ENSG00000008438;PGLYRP1;testis;2.0
ENSG00000008438;PGLYRP1;thyroid gland;0.2
ENSG00000008438;PGLYRP1;tonsil;0.0
ENSG00000008438;PGLYRP1;urinary bladder;0.3
ENSG00000008516;MMP25;adipose tissue;6.4
ENSG00000008516;MMP25;adrenal gland;0.8
ENSG00000008516;MMP25;appendix;23.3
ENSG00000008516;MMP25;B-cells;0.0
ENSG00000008516;MMP25;bone marrow;24.7
ENSG00000008516;MMP25;breast;1.1
ENSG00000008516;MMP25;cerebral cortex;0.9
ENSG00000008516;MMP25;cervix, uterine;1.2
ENSG00000008516;MMP25;colon;1.6
ENSG00000008516;MMP25;dendritic cells;0.5
ENSG00000008516;MMP25;duodenum;1.6
ENSG00000008516;MMP25;endometrium;0.6
ENSG00000008516;MMP25;epididymis;0.1
ENSG00000008516;MMP25;esophagus;0.7
ENSG00000008516;MMP25;fallopian tube;1.0
ENSG00000008516;MMP25;gallbladder;2.1
ENSG00000008516;MMP25;granulocytes;16.0
ENSG00000008516;MMP25;heart muscle;0.2
ENSG00000008516;MMP25;kidney;0.2
ENSG00000008516;MMP25;liver;0.4
ENSG00000008516;MMP25;lung;3.8
ENSG00000008516;MMP25;lymph node;3.7
ENSG00000008516;MMP25;monocytes;0.2
ENSG00000008516;MMP25;NK-cells;2.7
ENSG00000008516;MMP25;ovary;0.1
ENSG00000008516;MMP25;pancreas;0.2
ENSG00000008516;MMP25;parathyroid gland;0.3
ENSG00000008516;MMP25;placenta;1.7
ENSG00000008516;MMP25;prostate;0.8
ENSG00000008516;MMP25;rectum;1.7
ENSG00000008516;MMP25;salivary gland;0.4
ENSG00000008516;MMP25;seminal vesicle;0.2
ENSG00000008516;MMP25;skeletal muscle;0.2
ENSG00000008516;MMP25;skin;1.3
ENSG00000008516;MMP25;small intestine;3.0
ENSG00000008516;MMP25;smooth muscle;1.3
ENSG00000008516;MMP25;spleen;20.7
ENSG00000008516;MMP25;stomach;1.2
ENSG00000008516;MMP25;T-cells;0.6
ENSG00000008516;MMP25;testis;0.6
ENSG00000008516;MMP25;thyroid gland;0.3
ENSG00000008516;MMP25;tonsil;1.9
ENSG00000008516;MMP25;urinary bladder;2.7
ENSG00000008853;RHOBTB2;adipose tissue;7.4
ENSG00000008853;RHOBTB2;adrenal gland;10.1
ENSG00000008853;RHOBTB2;appendix;9.9
ENSG00000008853;RHOBTB2;B-cells;3.4
ENSG00000008853;RHOBTB2;bone marrow;1.5
ENSG00000008853;RHOBTB2;breast;5.7
ENSG00000008853;RHOBTB2;cerebral cortex;38.3
ENSG00000008853;RHOBTB2;cervix, uterine;6.7
ENSG00000008853;RHOBTB2;colon;3.0
ENSG00000008853;RHOBTB2;dendritic cells;1.8
ENSG00000008853;RHOBTB2;duodenum;8.6
ENSG00000008853;RHOBTB2;endometrium;11.1
ENSG00000008853;RHOBTB2;epididymis;6.4
ENSG00000008853;RHOBTB2;esophagus;5.3
ENSG00000008853;RHOBTB2;fallopian tube;11.2
ENSG00000008853;RHOBTB2;gallbladder;10.2
ENSG00000008853;RHOBTB2;granulocytes;2.6
ENSG00000008853;RHOBTB2;heart muscle;13.3
ENSG00000008853;RHOBTB2;kidney;6.6
ENSG00000008853;RHOBTB2;liver;0.7
ENSG00000008853;RHOBTB2;lung;52.7
ENSG00000008853;RHOBTB2;lymph node;17.3
ENSG00000008853;RHOBTB2;monocytes;0.9
ENSG00000008853;RHOBTB2;NK-cells;3.2
ENSG00000008853;RHOBTB2;ovary;17.3
ENSG00000008853;RHOBTB2;pancreas;1.6
ENSG00000008853;RHOBTB2;parathyroid gland;9.6
ENSG00000008853;RHOBTB2;placenta;16.1
ENSG00000008853;RHOBTB2;prostate;9.5
ENSG00000008853;RHOBTB2;rectum;2.7
ENSG00000008853;RHOBTB2;salivary gland;2.7
ENSG00000008853;RHOBTB2;seminal vesicle;32.9
ENSG00000008853;RHOBTB2;skeletal muscle;4.7
ENSG00000008853;RHOBTB2;skin;4.0
ENSG00000008853;RHOBTB2;small intestine;20.6
ENSG00000008853;RHOBTB2;smooth muscle;9.5
ENSG00000008853;RHOBTB2;spleen;16.9
ENSG00000008853;RHOBTB2;stomach;7.3
ENSG00000008853;RHOBTB2;T-cells;1.9
ENSG00000008853;RHOBTB2;testis;14.8
ENSG00000008853;RHOBTB2;thyroid gland;27.3
ENSG00000008853;RHOBTB2;tonsil;15.4
ENSG00000008853;RHOBTB2;urinary bladder;18.2
ENSG00000009307;CSDE1;adipose tissue;444.0
ENSG00000009307;CSDE1;adrenal gland;218.7
ENSG00000009307;CSDE1;appendix;231.8
ENSG00000009307;CSDE1;B-cells;112.3
ENSG00000009307;CSDE1;bone marrow;173.9
ENSG00000009307;CSDE1;breast;298.3
ENSG00000009307;CSDE1;cerebral cortex;229.5
ENSG00000009307;CSDE1;cervix, uterine;295.2
ENSG00000009307;CSDE1;colon;251.1
ENSG00000009307;CSDE1;dendritic cells;197.2
ENSG00000009307;CSDE1;duodenum;188.4
ENSG00000009307;CSDE1;endometrium;376.5
ENSG00000009307;CSDE1;epididymis;236.9
ENSG00000009307;CSDE1;esophagus;274.2
ENSG00000009307;CSDE1;fallopian tube;268.2
ENSG00000009307;CSDE1;gallbladder;270.8
ENSG00000009307;CSDE1;granulocytes;189.6
ENSG00000009307;CSDE1;heart muscle;272.1
ENSG00000009307;CSDE1;kidney;244.7
ENSG00000009307;CSDE1;liver;120.8
ENSG00000009307;CSDE1;lung;273.5
ENSG00000009307;CSDE1;lymph node;198.5
ENSG00000009307;CSDE1;monocytes;221.1
ENSG00000009307;CSDE1;NK-cells;208.1
ENSG00000009307;CSDE1;ovary;320.0
ENSG00000009307;CSDE1;pancreas;45.2
ENSG00000009307;CSDE1;parathyroid gland;481.2
ENSG00000009307;CSDE1;placenta;260.4
ENSG00000009307;CSDE1;prostate;373.6
ENSG00000009307;CSDE1;rectum;221.3
ENSG00000009307;CSDE1;salivary gland;97.4
ENSG00000009307;CSDE1;seminal vesicle;341.3
ENSG00000009307;CSDE1;skeletal muscle;490.0
ENSG00000009307;CSDE1;skin;240.1
ENSG00000009307;CSDE1;small intestine;216.2
ENSG00000009307;CSDE1;smooth muscle;349.1
ENSG00000009307;CSDE1;spleen;242.8
ENSG00000009307;CSDE1;stomach;186.2
ENSG00000009307;CSDE1;T-cells;197.9
ENSG00000009307;CSDE1;testis;476.0
ENSG00000009307;CSDE1;thyroid gland;439.1
ENSG00000009307;CSDE1;tonsil;191.1
ENSG00000009307;CSDE1;urinary bladder;251.1
ENSG00000009335;UBE3C;adipose tissue;29.0
ENSG00000009335;UBE3C;adrenal gland;21.4
ENSG00000009335;UBE3C;appendix;29.0
ENSG00000009335;UBE3C;B-cells;0.9
ENSG00000009335;UBE3C;bone marrow;10.2
ENSG00000009335;UBE3C;breast;27.2
ENSG00000009335;UBE3C;cerebral cortex;27.8
ENSG00000009335;UBE3C;cervix, uterine;28.1
ENSG00000009335;UBE3C;colon;22.0
ENSG00000009335;UBE3C;dendritic cells;1.7
ENSG00000009335;UBE3C;duodenum;20.0
ENSG00000009335;UBE3C;endometrium;32.2
ENSG00000009335;UBE3C;epididymis;16.1
ENSG00000009335;UBE3C;esophagus;31.2
ENSG00000009335;UBE3C;fallopian tube;30.1
ENSG00000009335;UBE3C;gallbladder;30.1
ENSG00000009335;UBE3C;granulocytes;0.9
ENSG00000009335;UBE3C;heart muscle;18.6
ENSG00000009335;UBE3C;kidney;21.9
ENSG00000009335;UBE3C;liver;11.7
ENSG00000009335;UBE3C;lung;28.3
ENSG00000009335;UBE3C;lymph node;24.0
ENSG00000009335;UBE3C;monocytes;1.9
ENSG00000009335;UBE3C;NK-cells;2.0
ENSG00000009335;UBE3C;ovary;24.5
ENSG00000009335;UBE3C;pancreas;4.6
ENSG00000009335;UBE3C;parathyroid gland;51.3
ENSG00000009335;UBE3C;placenta;25.0
ENSG00000009335;UBE3C;prostate;32.1
ENSG00000009335;UBE3C;rectum;25.6
ENSG00000009335;UBE3C;salivary gland;9.4
ENSG00000009335;UBE3C;seminal vesicle;31.5
ENSG00000009335;UBE3C;skeletal muscle;22.7
ENSG00000009335;UBE3C;skin;24.5
ENSG00000009335;UBE3C;small intestine;23.0
ENSG00000009335;UBE3C;smooth muscle;42.0
ENSG00000009335;UBE3C;spleen;24.6
ENSG00000009335;UBE3C;stomach;19.5
ENSG00000009335;UBE3C;T-cells;3.0
ENSG00000009335;UBE3C;testis;48.8
ENSG00000009335;UBE3C;thyroid gland;28.8
ENSG00000009335;UBE3C;tonsil;20.9
ENSG00000009335;UBE3C;urinary bladder;27.4
ENSG00000009724;MASP2;adipose tissue;0.8
ENSG00000009724;MASP2;adrenal gland;1.2
ENSG00000009724;MASP2;appendix;2.3
ENSG00000009724;MASP2;B-cells;0.1
ENSG00000009724;MASP2;bone marrow;4.3
ENSG00000009724;MASP2;breast;0.0
ENSG00000009724;MASP2;cerebral cortex;2.9
ENSG00000009724;MASP2;cervix, uterine;0.0
ENSG00000009724;MASP2;colon;0.3
ENSG00000009724;MASP2;dendritic cells;0.1
ENSG00000009724;MASP2;duodenum;1.5
ENSG00000009724;MASP2;endometrium;2.4
ENSG00000009724;MASP2;epididymis;0.0
ENSG00000009724;MASP2;esophagus;0.6
ENSG00000009724;MASP2;fallopian tube;0.7
ENSG00000009724;MASP2;gallbladder;1.7
ENSG00000009724;MASP2;granulocytes;0.1
ENSG00000009724;MASP2;heart muscle;0.7
ENSG00000009724;MASP2;kidney;0.4
ENSG00000009724;MASP2;liver;104.6
ENSG00000009724;MASP2;lung;1.9
ENSG00000009724;MASP2;lymph node;3.0
ENSG00000009724;MASP2;monocytes;0.0
ENSG00000009724;MASP2;NK-cells;0.1
ENSG00000009724;MASP2;ovary;2.2
ENSG00000009724;MASP2;pancreas;0.3
ENSG00000009724;MASP2;parathyroid gland;0.0
ENSG00000009724;MASP2;placenta;0.8
ENSG00000009724;MASP2;prostate;1.0
ENSG00000009724;MASP2;rectum;0.0
ENSG00000009724;MASP2;salivary gland;1.1
ENSG00000009724;MASP2;seminal vesicle;0.0
ENSG00000009724;MASP2;skeletal muscle;1.8
ENSG00000009724;MASP2;skin;5.7
ENSG00000009724;MASP2;small intestine;2.4
ENSG00000009724;MASP2;smooth muscle;0.0
ENSG00000009724;MASP2;spleen;3.4
ENSG00000009724;MASP2;stomach;1.4
ENSG00000009724;MASP2;T-cells;0.1
ENSG00000009724;MASP2;testis;2.8
ENSG00000009724;MASP2;thyroid gland;2.0
ENSG00000009724;MASP2;tonsil;0.0
ENSG00000009724;MASP2;urinary bladder;0.6
ENSG00000009765;IYD;adipose tissue;0.1
ENSG00000009765;IYD;adrenal gland;0.0
ENSG00000009765;IYD;appendix;0.7
ENSG00000009765;IYD;B-cells;0.4
ENSG00000009765;IYD;bone marrow;0.2
ENSG00000009765;IYD;breast;0.7
ENSG00000009765;IYD;cerebral cortex;0.2
ENSG00000009765;IYD;cervix, uterine;0.2
ENSG00000009765;IYD;colon;6.4
ENSG00000009765;IYD;dendritic cells;0.4
ENSG00000009765;IYD;duodenum;18.3
ENSG00000009765;IYD;endometrium;0.4
ENSG00000009765;IYD;epididymis;0.8
ENSG00000009765;IYD;esophagus;0.1
ENSG00000009765;IYD;fallopian tube;0.1
ENSG00000009765;IYD;gallbladder;14.1
ENSG00000009765;IYD;granulocytes;1.6
ENSG00000009765;IYD;heart muscle;0.3
ENSG00000009765;IYD;kidney;27.9
ENSG00000009765;IYD;liver;17.1
ENSG00000009765;IYD;lung;1.1
ENSG00000009765;IYD;lymph node;0.5
ENSG00000009765;IYD;monocytes;0.4
ENSG00000009765;IYD;NK-cells;1.1
ENSG00000009765;IYD;ovary;0.1
ENSG00000009765;IYD;pancreas;0.0
ENSG00000009765;IYD;parathyroid gland;0.3
ENSG00000009765;IYD;placenta;0.0
ENSG00000009765;IYD;prostate;0.5
ENSG00000009765;IYD;rectum;7.2
ENSG00000009765;IYD;salivary gland;0.0
ENSG00000009765;IYD;seminal vesicle;0.0
ENSG00000009765;IYD;skeletal muscle;0.0
ENSG00000009765;IYD;skin;0.4
ENSG00000009765;IYD;small intestine;21.5
ENSG00000009765;IYD;smooth muscle;0.4
ENSG00000009765;IYD;spleen;0.2
ENSG00000009765;IYD;stomach;2.0
ENSG00000009765;IYD;T-cells;0.3
ENSG00000009765;IYD;testis;0.5
ENSG00000009765;IYD;thyroid gland;793.9
ENSG00000009765;IYD;tonsil;0.1
ENSG00000009765;IYD;urinary bladder;0.1
ENSG00000009790;TRAF3IP3;adipose tissue;4.4
ENSG00000009790;TRAF3IP3;adrenal gland;3.3
ENSG00000009790;TRAF3IP3;appendix;67.7
ENSG00000009790;TRAF3IP3;B-cells;197.3
ENSG00000009790;TRAF3IP3;bone marrow;20.3
ENSG00000009790;TRAF3IP3;breast;5.0
ENSG00000009790;TRAF3IP3;cerebral cortex;1.9
ENSG00000009790;TRAF3IP3;cervix, uterine;5.4
ENSG00000009790;TRAF3IP3;colon;8.1
ENSG00000009790;TRAF3IP3;dendritic cells;142.0
ENSG00000009790;TRAF3IP3;duodenum;7.4
ENSG00000009790;TRAF3IP3;endometrium;4.6
ENSG00000009790;TRAF3IP3;epididymis;3.2
ENSG00000009790;TRAF3IP3;esophagus;3.7
ENSG00000009790;TRAF3IP3;fallopian tube;3.3
ENSG00000009790;TRAF3IP3;gallbladder;16.4
ENSG00000009790;TRAF3IP3;granulocytes;322.4
ENSG00000009790;TRAF3IP3;heart muscle;1.2
ENSG00000009790;TRAF3IP3;kidney;2.4
ENSG00000009790;TRAF3IP3;liver;2.9
ENSG00000009790;TRAF3IP3;lung;16.0
ENSG00000009790;TRAF3IP3;lymph node;114.7
ENSG00000009790;TRAF3IP3;monocytes;168.3
ENSG00000009790;TRAF3IP3;NK-cells;364.4
ENSG00000009790;TRAF3IP3;ovary;2.8
ENSG00000009790;TRAF3IP3;pancreas;0.1
ENSG00000009790;TRAF3IP3;parathyroid gland;0.4
ENSG00000009790;TRAF3IP3;placenta;2.8
ENSG00000009790;TRAF3IP3;prostate;5.6
ENSG00000009790;TRAF3IP3;rectum;11.6
ENSG00000009790;TRAF3IP3;salivary gland;2.7
ENSG00000009790;TRAF3IP3;seminal vesicle;3.8
ENSG00000009790;TRAF3IP3;skeletal muscle;0.3
ENSG00000009790;TRAF3IP3;skin;2.8
ENSG00000009790;TRAF3IP3;small intestine;13.7
ENSG00000009790;TRAF3IP3;smooth muscle;5.5
ENSG00000009790;TRAF3IP3;spleen;82.4
ENSG00000009790;TRAF3IP3;stomach;11.7
ENSG00000009790;TRAF3IP3;T-cells;498.0
ENSG00000009790;TRAF3IP3;testis;6.9
ENSG00000009790;TRAF3IP3;thyroid gland;2.1
ENSG00000009790;TRAF3IP3;tonsil;82.9
ENSG00000009790;TRAF3IP3;urinary bladder;19.8
ENSG00000009844;VTA1;adipose tissue;25.6
ENSG00000009844;VTA1;adrenal gland;27.6
ENSG00000009844;VTA1;appendix;34.8
ENSG00000009844;VTA1;B-cells;57.4
ENSG00000009844;VTA1;bone marrow;19.7
ENSG00000009844;VTA1;breast;39.2
ENSG00000009844;VTA1;cerebral cortex;60.8
ENSG00000009844;VTA1;cervix, uterine;35.5
ENSG00000009844;VTA1;colon;34.6
ENSG00000009844;VTA1;dendritic cells;78.7
ENSG00000009844;VTA1;duodenum;38.5
ENSG00000009844;VTA1;endometrium;39.3
ENSG00000009844;VTA1;epididymis;30.7
ENSG00000009844;VTA1;esophagus;43.1
ENSG00000009844;VTA1;fallopian tube;43.9
ENSG00000009844;VTA1;gallbladder;36.4
ENSG00000009844;VTA1;granulocytes;156.2
ENSG00000009844;VTA1;heart muscle;22.3
ENSG00000009844;VTA1;kidney;36.4
ENSG00000009844;VTA1;liver;23.0
ENSG00000009844;VTA1;lung;32.0
ENSG00000009844;VTA1;lymph node;38.6
ENSG00000009844;VTA1;monocytes;96.9
ENSG00000009844;VTA1;NK-cells;102.0
ENSG00000009844;VTA1;ovary;26.0
ENSG00000009844;VTA1;pancreas;4.0
ENSG00000009844;VTA1;parathyroid gland;39.0
ENSG00000009844;VTA1;placenta;46.1
ENSG00000009844;VTA1;prostate;36.4
ENSG00000009844;VTA1;rectum;44.0
ENSG00000009844;VTA1;salivary gland;7.8
ENSG00000009844;VTA1;seminal vesicle;27.5
ENSG00000009844;VTA1;skeletal muscle;19.4
ENSG00000009844;VTA1;skin;36.6
ENSG00000009844;VTA1;small intestine;40.8
ENSG00000009844;VTA1;smooth muscle;38.5
ENSG00000009844;VTA1;spleen;31.8
ENSG00000009844;VTA1;stomach;22.0
ENSG00000009844;VTA1;T-cells;82.0
ENSG00000009844;VTA1;testis;34.0
ENSG00000009844;VTA1;thyroid gland;46.3
ENSG00000009844;VTA1;tonsil;35.7
ENSG00000009844;VTA1;urinary bladder;34.4
ENSG00000010219;DYRK4;adipose tissue;2.3
ENSG00000010219;DYRK4;adrenal gland;5.5
ENSG00000010219;DYRK4;appendix;4.6
ENSG00000010219;DYRK4;B-cells;3.0
ENSG00000010219;DYRK4;bone marrow;3.1
ENSG00000010219;DYRK4;breast;7.9
ENSG00000010219;DYRK4;cerebral cortex;5.6
ENSG00000010219;DYRK4;cervix, uterine;8.8
ENSG00000010219;DYRK4;colon;5.3
ENSG00000010219;DYRK4;dendritic cells;1.4
ENSG00000010219;DYRK4;duodenum;4.7
ENSG00000010219;DYRK4;endometrium;8.4
ENSG00000010219;DYRK4;epididymis;20.6
ENSG00000010219;DYRK4;esophagus;4.5
ENSG00000010219;DYRK4;fallopian tube;8.1
ENSG00000010219;DYRK4;gallbladder;7.0
ENSG00000010219;DYRK4;granulocytes;0.7
ENSG00000010219;DYRK4;heart muscle;3.0
ENSG00000010219;DYRK4;kidney;3.7
ENSG00000010219;DYRK4;liver;2.1
ENSG00000010219;DYRK4;lung;7.1
ENSG00000010219;DYRK4;lymph node;6.6
ENSG00000010219;DYRK4;monocytes;2.7
ENSG00000010219;DYRK4;NK-cells;0.7
ENSG00000010219;DYRK4;ovary;6.3
ENSG00000010219;DYRK4;pancreas;0.4
ENSG00000010219;DYRK4;parathyroid gland;10.3
ENSG00000010219;DYRK4;placenta;9.7
ENSG00000010219;DYRK4;prostate;8.2
ENSG00000010219;DYRK4;rectum;6.8
ENSG00000010219;DYRK4;salivary gland;1.6
ENSG00000010219;DYRK4;seminal vesicle;10.0
ENSG00000010219;DYRK4;skeletal muscle;0.4
ENSG00000010219;DYRK4;skin;5.8
ENSG00000010219;DYRK4;small intestine;4.5
ENSG00000010219;DYRK4;smooth muscle;7.6
ENSG00000010219;DYRK4;spleen;8.6
ENSG00000010219;DYRK4;stomach;3.1
ENSG00000010219;DYRK4;T-cells;0.9
ENSG00000010219;DYRK4;testis;66.2
ENSG00000010219;DYRK4;thyroid gland;15.2
ENSG00000010219;DYRK4;tonsil;4.9
ENSG00000010219;DYRK4;urinary bladder;6.9
ENSG00000010270;STARD3NL;adipose tissue;30.8
ENSG00000010270;STARD3NL;adrenal gland;28.4
ENSG00000010270;STARD3NL;appendix;31.5
ENSG00000010270;STARD3NL;B-cells;20.9
ENSG00000010270;STARD3NL;bone marrow;24.6
ENSG00000010270;STARD3NL;breast;26.1
ENSG00000010270;STARD3NL;cerebral cortex;55.8
ENSG00000010270;STARD3NL;cervix, uterine;46.9
ENSG00000010270;STARD3NL;colon;21.2
ENSG00000010270;STARD3NL;dendritic cells;36.8
ENSG00000010270;STARD3NL;duodenum;18.6
ENSG00000010270;STARD3NL;endometrium;54.2
ENSG00000010270;STARD3NL;epididymis;32.6
ENSG00000010270;STARD3NL;esophagus;13.7
ENSG00000010270;STARD3NL;fallopian tube;43.7
ENSG00000010270;STARD3NL;gallbladder;34.8
ENSG00000010270;STARD3NL;granulocytes;46.3
ENSG00000010270;STARD3NL;heart muscle;17.6
ENSG00000010270;STARD3NL;kidney;35.7
ENSG00000010270;STARD3NL;liver;8.8
ENSG00000010270;STARD3NL;lung;48.8
ENSG00000010270;STARD3NL;lymph node;24.0
ENSG00000010270;STARD3NL;monocytes;38.2
ENSG00000010270;STARD3NL;NK-cells;77.4
ENSG00000010270;STARD3NL;ovary;29.7
ENSG00000010270;STARD3NL;pancreas;3.3
ENSG00000010270;STARD3NL;parathyroid gland;20.9
ENSG00000010270;STARD3NL;placenta;70.4
ENSG00000010270;STARD3NL;prostate;65.3
ENSG00000010270;STARD3NL;rectum;25.8
ENSG00000010270;STARD3NL;salivary gland;6.5
ENSG00000010270;STARD3NL;seminal vesicle;30.1
ENSG00000010270;STARD3NL;skeletal muscle;6.0
ENSG00000010270;STARD3NL;skin;6.2
ENSG00000010270;STARD3NL;small intestine;22.4
ENSG00000010270;STARD3NL;smooth muscle;47.6
ENSG00000010270;STARD3NL;spleen;37.1
ENSG00000010270;STARD3NL;stomach;16.4
ENSG00000010270;STARD3NL;T-cells;56.7
ENSG00000010270;STARD3NL;testis;60.7
ENSG00000010270;STARD3NL;thyroid gland;54.7
ENSG00000010270;STARD3NL;tonsil;13.9
ENSG00000010270;STARD3NL;urinary bladder;29.7
ENSG00000010278;CD9;adipose tissue;92.1
ENSG00000010278;CD9;adrenal gland;327.9
ENSG00000010278;CD9;appendix;129.6
ENSG00000010278;CD9;B-cells;16.7
ENSG00000010278;CD9;bone marrow;15.1
ENSG00000010278;CD9;breast;390.6
ENSG00000010278;CD9;cerebral cortex;238.5
ENSG00000010278;CD9;cervix, uterine;501.6
ENSG00000010278;CD9;colon;459.4
ENSG00000010278;CD9;dendritic cells;9.2
ENSG00000010278;CD9;duodenum;132.8
ENSG00000010278;CD9;endometrium;299.8
ENSG00000010278;CD9;epididymis;331.5
ENSG00000010278;CD9;esophagus;902.0
ENSG00000010278;CD9;fallopian tube;400.0
ENSG00000010278;CD9;gallbladder;167.8
ENSG00000010278;CD9;granulocytes;1438.3
ENSG00000010278;CD9;heart muscle;84.0
ENSG00000010278;CD9;kidney;268.2
ENSG00000010278;CD9;liver;42.2
ENSG00000010278;CD9;lung;615.2
ENSG00000010278;CD9;lymph node;43.1
ENSG00000010278;CD9;monocytes;52.3
ENSG00000010278;CD9;NK-cells;2.7
ENSG00000010278;CD9;ovary;49.2
ENSG00000010278;CD9;pancreas;19.3
ENSG00000010278;CD9;parathyroid gland;910.0
ENSG00000010278;CD9;placenta;125.6
ENSG00000010278;CD9;prostate;804.0
ENSG00000010278;CD9;rectum;526.0
ENSG00000010278;CD9;salivary gland;253.5
