Gene;Gene name;Tissue;TPM
ENSG00000010610;CD4;midbrain;7.1
ENSG00000010610;CD4;ovary;5.4
ENSG00000010610;CD4;pancreas;2.3
ENSG00000010610;CD4;pituitary gland;7.0
ENSG00000010610;CD4;prostate;5.6
ENSG00000010610;CD4;salivary gland;6.0
ENSG00000010610;CD4;skeletal muscle;0.8
ENSG00000010610;CD4;skin;6.7
ENSG00000010610;CD4;small intestine;18.4
ENSG00000010610;CD4;spinal cord;13.4
ENSG00000010610;CD4;spleen;94.4
ENSG00000010610;CD4;stomach;4.2
ENSG00000010610;CD4;testis;3.8
ENSG00000010610;CD4;thyroid gland;8.7
ENSG00000010610;CD4;urinary bladder;16.7
ENSG00000010610;CD4;vagina;6.5
ENSG00000010671;BTK;adipose tissue;4.5
ENSG00000010671;BTK;adrenal gland;1.6
ENSG00000010671;BTK;amygdala;1.0
ENSG00000010671;BTK;basal ganglia;0.9
ENSG00000010671;BTK;breast;2.3
ENSG00000010671;BTK;cerebellum;0.3
ENSG00000010671;BTK;cerebral cortex;0.7
ENSG00000010671;BTK;cervix, uterine;1.7
ENSG00000010671;BTK;colon;3.0
ENSG00000010671;BTK;endometrium;1.8
ENSG00000010671;BTK;esophagus;1.3
ENSG00000010671;BTK;fallopian tube;2.0
ENSG00000010671;BTK;heart muscle;0.8
ENSG00000010671;BTK;hippocampal formation;1.1
ENSG00000010671;BTK;hypothalamus;1.5
ENSG00000010671;BTK;kidney;1.2
ENSG00000010671;BTK;liver;0.6
ENSG00000010671;BTK;lung;12.0
ENSG00000010671;BTK;midbrain;2.0
ENSG00000010671;BTK;ovary;0.6
ENSG00000010671;BTK;pancreas;0.4
ENSG00000010671;BTK;pituitary gland;1.0
ENSG00000010671;BTK;prostate;1.9
ENSG00000010671;BTK;salivary gland;2.6
ENSG00000010671;BTK;skeletal muscle;0.2
ENSG00000010671;BTK;skin;2.1
ENSG00000010671;BTK;small intestine;13.0
ENSG00000010671;BTK;spinal cord;5.0
ENSG00000010671;BTK;spleen;35.4
ENSG00000010671;BTK;stomach;1.6
ENSG00000010671;BTK;testis;1.2
ENSG00000010671;BTK;thyroid gland;1.5
ENSG00000010671;BTK;urinary bladder;2.5
ENSG00000010671;BTK;vagina;1.7
ENSG00000010704;HFE;adipose tissue;4.1
ENSG00000010704;HFE;adrenal gland;7.4
ENSG00000010704;HFE;amygdala;0.7
ENSG00000010704;HFE;basal ganglia;0.8
ENSG00000010704;HFE;breast;4.1
ENSG00000010704;HFE;cerebellum;0.5
ENSG00000010704;HFE;cerebral cortex;0.7
ENSG00000010704;HFE;cervix, uterine;4.2
ENSG00000010704;HFE;colon;4.2
ENSG00000010704;HFE;endometrium;4.0
ENSG00000010704;HFE;esophagus;2.6
ENSG00000010704;HFE;fallopian tube;4.1
ENSG00000010704;HFE;heart muscle;2.0
ENSG00000010704;HFE;hippocampal formation;0.6
ENSG00000010704;HFE;hypothalamus;0.5
ENSG00000010704;HFE;kidney;2.2
ENSG00000010704;HFE;liver;2.8
ENSG00000010704;HFE;lung;3.7
ENSG00000010704;HFE;midbrain;0.8
ENSG00000010704;HFE;ovary;4.0
ENSG00000010704;HFE;pancreas;1.7
ENSG00000010704;HFE;pituitary gland;1.4
ENSG00000010704;HFE;prostate;4.0
ENSG00000010704;HFE;salivary gland;3.9
ENSG00000010704;HFE;skeletal muscle;0.5
ENSG00000010704;HFE;skin;1.9
ENSG00000010704;HFE;small intestine;3.3
ENSG00000010704;HFE;spinal cord;1.3
ENSG00000010704;HFE;spleen;6.1
ENSG00000010704;HFE;stomach;2.7
ENSG00000010704;HFE;testis;1.3
ENSG00000010704;HFE;thyroid gland;4.6
ENSG00000010704;HFE;urinary bladder;6.4
ENSG00000010704;HFE;vagina;3.5
ENSG00000010810;FYN;adipose tissue;76.5
ENSG00000010810;FYN;adrenal gland;6.0
ENSG00000010810;FYN;amygdala;66.9
ENSG00000010810;FYN;basal ganglia;59.8
ENSG00000010810;FYN;breast;45.7
ENSG00000010810;FYN;cerebellum;71.6
ENSG00000010810;FYN;cerebral cortex;72.1
ENSG00000010810;FYN;cervix, uterine;59.4
ENSG00000010810;FYN;colon;32.4
ENSG00000010810;FYN;endometrium;53.9
ENSG00000010810;FYN;esophagus;10.7
ENSG00000010810;FYN;fallopian tube;48.0
ENSG00000010810;FYN;heart muscle;22.4
ENSG00000010810;FYN;hippocampal formation;57.1
ENSG00000010810;FYN;hypothalamus;60.5
ENSG00000010810;FYN;kidney;16.4
ENSG00000010810;FYN;liver;6.2
ENSG00000010810;FYN;lung;71.7
ENSG00000010810;FYN;midbrain;54.0
ENSG00000010810;FYN;ovary;28.1
ENSG00000010810;FYN;pancreas;3.6
ENSG00000010810;FYN;pituitary gland;26.0
ENSG00000010810;FYN;prostate;18.5
ENSG00000010810;FYN;salivary gland;11.7
ENSG00000010810;FYN;skeletal muscle;5.6
ENSG00000010810;FYN;skin;40.1
ENSG00000010810;FYN;small intestine;45.3
ENSG00000010810;FYN;spinal cord;56.2
ENSG00000010810;FYN;spleen;70.6
ENSG00000010810;FYN;stomach;21.7
ENSG00000010810;FYN;testis;21.7
ENSG00000010810;FYN;thyroid gland;45.1
ENSG00000010810;FYN;urinary bladder;45.1
ENSG00000010810;FYN;vagina;36.2
ENSG00000011021;CLCN6;adipose tissue;14.1
ENSG00000011021;CLCN6;adrenal gland;12.0
ENSG00000011021;CLCN6;amygdala;10.7
ENSG00000011021;CLCN6;basal ganglia;11.6
ENSG00000011021;CLCN6;breast;12.7
ENSG00000011021;CLCN6;cerebellum;26.4
ENSG00000011021;CLCN6;cerebral cortex;21.8
ENSG00000011021;CLCN6;cervix, uterine;17.9
ENSG00000011021;CLCN6;colon;13.7
ENSG00000011021;CLCN6;endometrium;16.2
ENSG00000011021;CLCN6;esophagus;6.3
ENSG00000011021;CLCN6;fallopian tube;14.2
ENSG00000011021;CLCN6;heart muscle;7.4
ENSG00000011021;CLCN6;hippocampal formation;12.4
ENSG00000011021;CLCN6;hypothalamus;20.9
ENSG00000011021;CLCN6;kidney;8.5
ENSG00000011021;CLCN6;liver;5.6
ENSG00000011021;CLCN6;lung;16.2
ENSG00000011021;CLCN6;midbrain;14.2
ENSG00000011021;CLCN6;ovary;19.4
ENSG00000011021;CLCN6;pancreas;3.9
ENSG00000011021;CLCN6;pituitary gland;22.5
ENSG00000011021;CLCN6;prostate;13.8
ENSG00000011021;CLCN6;salivary gland;7.3
ENSG00000011021;CLCN6;skeletal muscle;5.7
ENSG00000011021;CLCN6;skin;9.6
ENSG00000011021;CLCN6;small intestine;12.6
ENSG00000011021;CLCN6;spinal cord;16.8
ENSG00000011021;CLCN6;spleen;12.0
ENSG00000011021;CLCN6;stomach;7.8
ENSG00000011021;CLCN6;testis;22.8
ENSG00000011021;CLCN6;thyroid gland;17.6
ENSG00000011021;CLCN6;urinary bladder;12.9
ENSG00000011021;CLCN6;vagina;12.3
ENSG00000011114;BTBD7;adipose tissue;3.9
ENSG00000011114;BTBD7;adrenal gland;2.2
ENSG00000011114;BTBD7;amygdala;0.9
ENSG00000011114;BTBD7;basal ganglia;1.2
ENSG00000011114;BTBD7;breast;3.3
ENSG00000011114;BTBD7;cerebellum;2.2
ENSG00000011114;BTBD7;cerebral cortex;1.2
ENSG00000011114;BTBD7;cervix, uterine;4.1
ENSG00000011114;BTBD7;colon;3.1
ENSG00000011114;BTBD7;endometrium;4.4
ENSG00000011114;BTBD7;esophagus;3.6
ENSG00000011114;BTBD7;fallopian tube;4.0
ENSG00000011114;BTBD7;heart muscle;1.7
ENSG00000011114;BTBD7;hippocampal formation;0.9
ENSG00000011114;BTBD7;hypothalamus;1.1
ENSG00000011114;BTBD7;kidney;2.3
ENSG00000011114;BTBD7;liver;1.2
ENSG00000011114;BTBD7;lung;4.0
ENSG00000011114;BTBD7;midbrain;1.1
ENSG00000011114;BTBD7;ovary;3.5
ENSG00000011114;BTBD7;pancreas;1.3
ENSG00000011114;BTBD7;pituitary gland;2.1
ENSG00000011114;BTBD7;prostate;3.0
ENSG00000011114;BTBD7;salivary gland;3.2
ENSG00000011114;BTBD7;skeletal muscle;2.2
ENSG00000011114;BTBD7;skin;3.7
ENSG00000011114;BTBD7;small intestine;3.0
ENSG00000011114;BTBD7;spinal cord;1.7
ENSG00000011114;BTBD7;spleen;2.1
ENSG00000011114;BTBD7;stomach;2.0
ENSG00000011114;BTBD7;testis;10.2
ENSG00000011114;BTBD7;thyroid gland;4.1
ENSG00000011114;BTBD7;urinary bladder;5.3
ENSG00000011114;BTBD7;vagina;4.0
ENSG00000011132;APBA3;adipose tissue;6.7
ENSG00000011132;APBA3;adrenal gland;6.1
ENSG00000011132;APBA3;amygdala;2.1
ENSG00000011132;APBA3;basal ganglia;2.6
ENSG00000011132;APBA3;breast;7.1
ENSG00000011132;APBA3;cerebellum;7.6
ENSG00000011132;APBA3;cerebral cortex;3.1
ENSG00000011132;APBA3;cervix, uterine;10.0
ENSG00000011132;APBA3;colon;7.9
ENSG00000011132;APBA3;endometrium;9.8
ENSG00000011132;APBA3;esophagus;6.2
ENSG00000011132;APBA3;fallopian tube;8.2
ENSG00000011132;APBA3;heart muscle;3.7
ENSG00000011132;APBA3;hippocampal formation;2.6
ENSG00000011132;APBA3;hypothalamus;2.9
ENSG00000011132;APBA3;kidney;5.9
ENSG00000011132;APBA3;liver;4.4
ENSG00000011132;APBA3;lung;7.6
ENSG00000011132;APBA3;midbrain;2.8
ENSG00000011132;APBA3;ovary;9.6
ENSG00000011132;APBA3;pancreas;3.3
ENSG00000011132;APBA3;pituitary gland;8.1
ENSG00000011132;APBA3;prostate;8.2
ENSG00000011132;APBA3;salivary gland;7.4
ENSG00000011132;APBA3;skeletal muscle;7.2
ENSG00000011132;APBA3;skin;7.0
ENSG00000011132;APBA3;small intestine;7.9
ENSG00000011132;APBA3;spinal cord;4.2
ENSG00000011132;APBA3;spleen;10.9
ENSG00000011132;APBA3;stomach;5.6
ENSG00000011132;APBA3;testis;4.5
ENSG00000011132;APBA3;thyroid gland;9.8
ENSG00000011132;APBA3;urinary bladder;8.8
ENSG00000011132;APBA3;vagina;7.3
ENSG00000011198;ABHD5;adipose tissue;34.7
ENSG00000011198;ABHD5;adrenal gland;11.7
ENSG00000011198;ABHD5;amygdala;3.5
ENSG00000011198;ABHD5;basal ganglia;4.0
ENSG00000011198;ABHD5;breast;25.0
ENSG00000011198;ABHD5;cerebellum;5.1
ENSG00000011198;ABHD5;cerebral cortex;3.7
ENSG00000011198;ABHD5;cervix, uterine;11.9
ENSG00000011198;ABHD5;colon;8.7
ENSG00000011198;ABHD5;endometrium;6.9
ENSG00000011198;ABHD5;esophagus;25.3
ENSG00000011198;ABHD5;fallopian tube;5.8
ENSG00000011198;ABHD5;heart muscle;6.0
ENSG00000011198;ABHD5;hippocampal formation;3.6
ENSG00000011198;ABHD5;hypothalamus;4.2
ENSG00000011198;ABHD5;kidney;6.7
ENSG00000011198;ABHD5;liver;5.6
ENSG00000011198;ABHD5;lung;17.8
ENSG00000011198;ABHD5;midbrain;6.8
ENSG00000011198;ABHD5;ovary;4.7
ENSG00000011198;ABHD5;pancreas;7.0
ENSG00000011198;ABHD5;pituitary gland;6.2
ENSG00000011198;ABHD5;prostate;7.8
ENSG00000011198;ABHD5;salivary gland;25.6
ENSG00000011198;ABHD5;skeletal muscle;7.1
ENSG00000011198;ABHD5;skin;33.4
ENSG00000011198;ABHD5;small intestine;7.4
ENSG00000011198;ABHD5;spinal cord;16.9
ENSG00000011198;ABHD5;spleen;8.7
ENSG00000011198;ABHD5;stomach;8.5
ENSG00000011198;ABHD5;testis;14.3
ENSG00000011198;ABHD5;thyroid gland;11.9
ENSG00000011198;ABHD5;urinary bladder;17.5
ENSG00000011198;ABHD5;vagina;16.5
ENSG00000011422;PLAUR;adipose tissue;43.4
ENSG00000011422;PLAUR;adrenal gland;6.6
ENSG00000011422;PLAUR;amygdala;3.1
ENSG00000011422;PLAUR;basal ganglia;4.4
ENSG00000011422;PLAUR;breast;14.0
ENSG00000011422;PLAUR;cerebellum;2.7
ENSG00000011422;PLAUR;cerebral cortex;3.5
ENSG00000011422;PLAUR;cervix, uterine;25.1
ENSG00000011422;PLAUR;colon;17.0
ENSG00000011422;PLAUR;endometrium;18.2
ENSG00000011422;PLAUR;esophagus;8.7
ENSG00000011422;PLAUR;fallopian tube;28.2
ENSG00000011422;PLAUR;heart muscle;13.3
ENSG00000011422;PLAUR;hippocampal formation;3.4
ENSG00000011422;PLAUR;hypothalamus;5.1
ENSG00000011422;PLAUR;kidney;7.9
ENSG00000011422;PLAUR;liver;3.3
ENSG00000011422;PLAUR;lung;73.3
ENSG00000011422;PLAUR;midbrain;4.4
ENSG00000011422;PLAUR;ovary;14.7
ENSG00000011422;PLAUR;pancreas;2.5
ENSG00000011422;PLAUR;pituitary gland;10.3
ENSG00000011422;PLAUR;prostate;12.4
ENSG00000011422;PLAUR;salivary gland;20.8
ENSG00000011422;PLAUR;skeletal muscle;1.7
ENSG00000011422;PLAUR;skin;7.6
ENSG00000011422;PLAUR;small intestine;9.5
ENSG00000011422;PLAUR;spinal cord;11.2
ENSG00000011422;PLAUR;spleen;19.0
ENSG00000011422;PLAUR;stomach;18.2
ENSG00000011422;PLAUR;testis;4.2
ENSG00000011422;PLAUR;thyroid gland;10.8
ENSG00000011422;PLAUR;urinary bladder;8.7
ENSG00000011422;PLAUR;vagina;17.9
ENSG00000011451;WIZ;adipose tissue;24.6
ENSG00000011451;WIZ;adrenal gland;17.6
ENSG00000011451;WIZ;amygdala;20.9
ENSG00000011451;WIZ;basal ganglia;17.2
ENSG00000011451;WIZ;breast;22.9
ENSG00000011451;WIZ;cerebellum;20.4
ENSG00000011451;WIZ;cerebral cortex;26.4
ENSG00000011451;WIZ;cervix, uterine;32.7
ENSG00000011451;WIZ;colon;27.6
ENSG00000011451;WIZ;endometrium;42.3
ENSG00000011451;WIZ;esophagus;19.1
ENSG00000011451;WIZ;fallopian tube;29.8
ENSG00000011451;WIZ;heart muscle;12.5
ENSG00000011451;WIZ;hippocampal formation;17.1
ENSG00000011451;WIZ;hypothalamus;11.8
ENSG00000011451;WIZ;kidney;14.0
ENSG00000011451;WIZ;liver;9.3
ENSG00000011451;WIZ;lung;22.6
ENSG00000011451;WIZ;midbrain;12.4
ENSG00000011451;WIZ;ovary;25.7
ENSG00000011451;WIZ;pancreas;9.5
ENSG00000011451;WIZ;pituitary gland;17.1
ENSG00000011451;WIZ;prostate;26.1
ENSG00000011451;WIZ;salivary gland;16.3
ENSG00000011451;WIZ;skeletal muscle;11.9
ENSG00000011451;WIZ;skin;23.2
ENSG00000011451;WIZ;small intestine;16.6
ENSG00000011451;WIZ;spinal cord;10.2
ENSG00000011451;WIZ;spleen;18.8
ENSG00000011451;WIZ;stomach;15.7
ENSG00000011451;WIZ;testis;46.5
ENSG00000011451;WIZ;thyroid gland;22.4
ENSG00000011451;WIZ;urinary bladder;32.6
ENSG00000011451;WIZ;vagina;23.5
ENSG00000011485;PPP5C;adipose tissue;27.4
ENSG00000011485;PPP5C;adrenal gland;32.8
ENSG00000011485;PPP5C;amygdala;17.2
ENSG00000011485;PPP5C;basal ganglia;21.6
ENSG00000011485;PPP5C;breast;26.1
ENSG00000011485;PPP5C;cerebellum;41.8
ENSG00000011485;PPP5C;cerebral cortex;39.3
ENSG00000011485;PPP5C;cervix, uterine;34.7
ENSG00000011485;PPP5C;colon;28.0
ENSG00000011485;PPP5C;endometrium;42.6
ENSG00000011485;PPP5C;esophagus;24.6
ENSG00000011485;PPP5C;fallopian tube;40.7
ENSG00000011485;PPP5C;heart muscle;26.0
ENSG00000011485;PPP5C;hippocampal formation;19.3
ENSG00000011485;PPP5C;hypothalamus;27.3
ENSG00000011485;PPP5C;kidney;21.7
ENSG00000011485;PPP5C;liver;13.9
ENSG00000011485;PPP5C;lung;32.0
ENSG00000011485;PPP5C;midbrain;21.3
ENSG00000011485;PPP5C;ovary;25.3
ENSG00000011485;PPP5C;pancreas;9.7
ENSG00000011485;PPP5C;pituitary gland;40.7
ENSG00000011485;PPP5C;prostate;25.7
ENSG00000011485;PPP5C;salivary gland;20.8
ENSG00000011485;PPP5C;skeletal muscle;27.1
ENSG00000011485;PPP5C;skin;26.0
ENSG00000011485;PPP5C;small intestine;23.7
ENSG00000011485;PPP5C;spinal cord;19.3
ENSG00000011485;PPP5C;spleen;32.5
ENSG00000011485;PPP5C;stomach;23.4
ENSG00000011485;PPP5C;testis;23.1
ENSG00000011485;PPP5C;thyroid gland;31.2
ENSG00000011485;PPP5C;urinary bladder;31.9
ENSG00000011485;PPP5C;vagina;27.6
ENSG00000011600;TYROBP;adipose tissue;115.8
ENSG00000011600;TYROBP;adrenal gland;62.8
ENSG00000011600;TYROBP;amygdala;25.0
ENSG00000011600;TYROBP;basal ganglia;22.1
ENSG00000011600;TYROBP;breast;59.0
ENSG00000011600;TYROBP;cerebellum;8.0
ENSG00000011600;TYROBP;cerebral cortex;15.7
ENSG00000011600;TYROBP;cervix, uterine;38.0
ENSG00000011600;TYROBP;colon;39.6
ENSG00000011600;TYROBP;endometrium;31.5
ENSG00000011600;TYROBP;esophagus;15.6
ENSG00000011600;TYROBP;fallopian tube;61.1
ENSG00000011600;TYROBP;heart muscle;23.7
ENSG00000011600;TYROBP;hippocampal formation;25.8
ENSG00000011600;TYROBP;hypothalamus;35.3
ENSG00000011600;TYROBP;kidney;32.6
ENSG00000011600;TYROBP;liver;25.5
ENSG00000011600;TYROBP;lung;290.8
ENSG00000011600;TYROBP;midbrain;44.5
ENSG00000011600;TYROBP;ovary;20.0
ENSG00000011600;TYROBP;pancreas;10.6
ENSG00000011600;TYROBP;pituitary gland;32.5
ENSG00000011600;TYROBP;prostate;33.0
ENSG00000011600;TYROBP;salivary gland;38.2
ENSG00000011600;TYROBP;skeletal muscle;4.9
ENSG00000011600;TYROBP;skin;21.6
ENSG00000011600;TYROBP;small intestine;53.7
ENSG00000011600;TYROBP;spinal cord;96.7
ENSG00000011600;TYROBP;spleen;420.9
ENSG00000011600;TYROBP;stomach;25.2
ENSG00000011600;TYROBP;testis;10.3
ENSG00000011600;TYROBP;thyroid gland;25.5
ENSG00000011600;TYROBP;urinary bladder;39.4
ENSG00000011600;TYROBP;vagina;24.7
ENSG00000011638;TMEM159;adipose tissue;40.8
ENSG00000011638;TMEM159;adrenal gland;29.8
ENSG00000011638;TMEM159;amygdala;2.5
ENSG00000011638;TMEM159;basal ganglia;20.9
ENSG00000011638;TMEM159;breast;27.6
ENSG00000011638;TMEM159;cerebellum;40.3
ENSG00000011638;TMEM159;cerebral cortex;3.9
ENSG00000011638;TMEM159;cervix, uterine;51.5
ENSG00000011638;TMEM159;colon;42.0
ENSG00000011638;TMEM159;endometrium;35.2
ENSG00000011638;TMEM159;esophagus;49.5
ENSG00000011638;TMEM159;fallopian tube;27.1
ENSG00000011638;TMEM159;heart muscle;37.8
ENSG00000011638;TMEM159;hippocampal formation;1.5
ENSG00000011638;TMEM159;hypothalamus;3.5
ENSG00000011638;TMEM159;kidney;12.6
ENSG00000011638;TMEM159;liver;1.1
ENSG00000011638;TMEM159;lung;22.0
ENSG00000011638;TMEM159;midbrain;2.3
ENSG00000011638;TMEM159;ovary;40.6
ENSG00000011638;TMEM159;pancreas;5.1
ENSG00000011638;TMEM159;pituitary gland;3.9
ENSG00000011638;TMEM159;prostate;23.1
ENSG00000011638;TMEM159;salivary gland;32.8
ENSG00000011638;TMEM159;skeletal muscle;37.3
ENSG00000011638;TMEM159;skin;90.3
ENSG00000011638;TMEM159;small intestine;16.5
ENSG00000011638;TMEM159;spinal cord;2.4
ENSG00000011638;TMEM159;spleen;6.8
ENSG00000011638;TMEM159;stomach;16.2
ENSG00000011638;TMEM159;testis;14.8
ENSG00000011638;TMEM159;thyroid gland;18.7
ENSG00000011638;TMEM159;urinary bladder;60.3
ENSG00000011638;TMEM159;vagina;56.3
ENSG00000011677;GABRA3;adipose tissue;0.0
ENSG00000011677;GABRA3;adrenal gland;0.0
ENSG00000011677;GABRA3;amygdala;4.4
ENSG00000011677;GABRA3;basal ganglia;5.8
ENSG00000011677;GABRA3;breast;0.0
ENSG00000011677;GABRA3;cerebellum;1.3
ENSG00000011677;GABRA3;cerebral cortex;13.7
ENSG00000011677;GABRA3;cervix, uterine;0.3
ENSG00000011677;GABRA3;colon;0.0
ENSG00000011677;GABRA3;endometrium;0.0
ENSG00000011677;GABRA3;esophagus;0.3
ENSG00000011677;GABRA3;fallopian tube;0.0
ENSG00000011677;GABRA3;heart muscle;0.0
ENSG00000011677;GABRA3;hippocampal formation;6.2
ENSG00000011677;GABRA3;hypothalamus;12.2
ENSG00000011677;GABRA3;kidney;0.0
ENSG00000011677;GABRA3;liver;0.0
ENSG00000011677;GABRA3;lung;0.0
ENSG00000011677;GABRA3;midbrain;2.9
ENSG00000011677;GABRA3;ovary;0.0
ENSG00000011677;GABRA3;pancreas;0.0
ENSG00000011677;GABRA3;pituitary gland;0.8
ENSG00000011677;GABRA3;prostate;0.0
ENSG00000011677;GABRA3;salivary gland;0.1
ENSG00000011677;GABRA3;skeletal muscle;0.0
ENSG00000011677;GABRA3;skin;0.1
ENSG00000011677;GABRA3;small intestine;0.0
ENSG00000011677;GABRA3;spinal cord;1.5
ENSG00000011677;GABRA3;spleen;0.0
ENSG00000011677;GABRA3;stomach;0.0
ENSG00000011677;GABRA3;testis;0.7
ENSG00000011677;GABRA3;thyroid gland;0.0
ENSG00000011677;GABRA3;urinary bladder;0.4
ENSG00000011677;GABRA3;vagina;0.3
ENSG00000012822;CALCOCO1;adipose tissue;127.1
ENSG00000012822;CALCOCO1;adrenal gland;60.5
ENSG00000012822;CALCOCO1;amygdala;32.1
ENSG00000012822;CALCOCO1;basal ganglia;64.2
ENSG00000012822;CALCOCO1;breast;117.9
ENSG00000012822;CALCOCO1;cerebellum;163.7
ENSG00000012822;CALCOCO1;cerebral cortex;61.9
ENSG00000012822;CALCOCO1;cervix, uterine;118.6
ENSG00000012822;CALCOCO1;colon;158.2
ENSG00000012822;CALCOCO1;endometrium;130.8
ENSG00000012822;CALCOCO1;esophagus;58.3
ENSG00000012822;CALCOCO1;fallopian tube;114.2
ENSG00000012822;CALCOCO1;heart muscle;67.4
ENSG00000012822;CALCOCO1;hippocampal formation;37.9
ENSG00000012822;CALCOCO1;hypothalamus;46.0
ENSG00000012822;CALCOCO1;kidney;52.7
ENSG00000012822;CALCOCO1;liver;23.1
ENSG00000012822;CALCOCO1;lung;109.5
ENSG00000012822;CALCOCO1;midbrain;38.5
ENSG00000012822;CALCOCO1;ovary;114.3
ENSG00000012822;CALCOCO1;pancreas;44.2
ENSG00000012822;CALCOCO1;pituitary gland;88.9
ENSG00000012822;CALCOCO1;prostate;97.2
ENSG00000012822;CALCOCO1;salivary gland;106.8
ENSG00000012822;CALCOCO1;skeletal muscle;124.8
ENSG00000012822;CALCOCO1;skin;169.4
ENSG00000012822;CALCOCO1;small intestine;81.8
ENSG00000012822;CALCOCO1;spinal cord;45.4
ENSG00000012822;CALCOCO1;spleen;86.4
ENSG00000012822;CALCOCO1;stomach;90.8
ENSG00000012822;CALCOCO1;testis;66.5
ENSG00000012822;CALCOCO1;thyroid gland;106.8
ENSG00000012822;CALCOCO1;urinary bladder;166.3
ENSG00000012822;CALCOCO1;vagina;103.1
ENSG00000012983;MAP4K5;adipose tissue;19.1
ENSG00000012983;MAP4K5;adrenal gland;8.1
ENSG00000012983;MAP4K5;amygdala;9.9
ENSG00000012983;MAP4K5;basal ganglia;9.6
ENSG00000012983;MAP4K5;breast;18.2
ENSG00000012983;MAP4K5;cerebellum;17.3
ENSG00000012983;MAP4K5;cerebral cortex;9.8
ENSG00000012983;MAP4K5;cervix, uterine;36.0
ENSG00000012983;MAP4K5;colon;20.3
ENSG00000012983;MAP4K5;endometrium;36.1
ENSG00000012983;MAP4K5;esophagus;16.6
ENSG00000012983;MAP4K5;fallopian tube;23.6
ENSG00000012983;MAP4K5;heart muscle;6.0
ENSG00000012983;MAP4K5;hippocampal formation;12.8
ENSG00000012983;MAP4K5;hypothalamus;10.8
ENSG00000012983;MAP4K5;kidney;6.9
ENSG00000012983;MAP4K5;liver;2.8
ENSG00000012983;MAP4K5;lung;18.9
ENSG00000012983;MAP4K5;midbrain;13.0
ENSG00000012983;MAP4K5;ovary;24.8
ENSG00000012983;MAP4K5;pancreas;5.9
ENSG00000012983;MAP4K5;pituitary gland;13.1
ENSG00000012983;MAP4K5;prostate;16.6
ENSG00000012983;MAP4K5;salivary gland;16.4
ENSG00000012983;MAP4K5;skeletal muscle;5.8
ENSG00000012983;MAP4K5;skin;22.9
ENSG00000012983;MAP4K5;small intestine;11.7
ENSG00000012983;MAP4K5;spinal cord;21.0
ENSG00000012983;MAP4K5;spleen;10.6
ENSG00000012983;MAP4K5;stomach;9.2
ENSG00000012983;MAP4K5;testis;8.2
ENSG00000012983;MAP4K5;thyroid gland;16.5
ENSG00000012983;MAP4K5;urinary bladder;24.5
ENSG00000012983;MAP4K5;vagina;24.9
ENSG00000013016;EHD3;adipose tissue;1.8
ENSG00000013016;EHD3;adrenal gland;6.0
ENSG00000013016;EHD3;amygdala;9.1
ENSG00000013016;EHD3;basal ganglia;5.0
ENSG00000013016;EHD3;breast;2.8
ENSG00000013016;EHD3;cerebellum;12.8
ENSG00000013016;EHD3;cerebral cortex;19.4
ENSG00000013016;EHD3;cervix, uterine;4.9
ENSG00000013016;EHD3;colon;1.9
ENSG00000013016;EHD3;endometrium;4.2
ENSG00000013016;EHD3;esophagus;28.6
ENSG00000013016;EHD3;fallopian tube;2.8
ENSG00000013016;EHD3;heart muscle;3.9
ENSG00000013016;EHD3;hippocampal formation;9.0
ENSG00000013016;EHD3;hypothalamus;7.4
ENSG00000013016;EHD3;kidney;9.5
ENSG00000013016;EHD3;liver;2.2
ENSG00000013016;EHD3;lung;5.1
ENSG00000013016;EHD3;midbrain;6.8
ENSG00000013016;EHD3;ovary;1.7
ENSG00000013016;EHD3;pancreas;0.5
ENSG00000013016;EHD3;pituitary gland;7.1
ENSG00000013016;EHD3;prostate;4.4
ENSG00000013016;EHD3;salivary gland;4.8
ENSG00000013016;EHD3;skeletal muscle;0.7
ENSG00000013016;EHD3;skin;2.4
ENSG00000013016;EHD3;small intestine;2.9
ENSG00000013016;EHD3;spinal cord;4.6
ENSG00000013016;EHD3;spleen;6.1
ENSG00000013016;EHD3;stomach;1.3
ENSG00000013016;EHD3;testis;1.3
ENSG00000013016;EHD3;thyroid gland;3.0
ENSG00000013016;EHD3;urinary bladder;7.5
ENSG00000013016;EHD3;vagina;5.0
ENSG00000013293;SLC7A14;adipose tissue;0.0
ENSG00000013293;SLC7A14;adrenal gland;0.2
ENSG00000013293;SLC7A14;amygdala;2.8
ENSG00000013293;SLC7A14;basal ganglia;5.4
ENSG00000013293;SLC7A14;breast;0.0
ENSG00000013293;SLC7A14;cerebellum;12.6
ENSG00000013293;SLC7A14;cerebral cortex;6.0
ENSG00000013293;SLC7A14;cervix, uterine;0.0
ENSG00000013293;SLC7A14;colon;0.5
ENSG00000013293;SLC7A14;endometrium;0.0
ENSG00000013293;SLC7A14;esophagus;0.0
ENSG00000013293;SLC7A14;fallopian tube;0.0
ENSG00000013293;SLC7A14;heart muscle;0.0
ENSG00000013293;SLC7A14;hippocampal formation;4.2
ENSG00000013293;SLC7A14;hypothalamus;8.0
ENSG00000013293;SLC7A14;kidney;0.0
ENSG00000013293;SLC7A14;liver;0.0
ENSG00000013293;SLC7A14;lung;0.0
ENSG00000013293;SLC7A14;midbrain;3.4
ENSG00000013293;SLC7A14;ovary;0.1
ENSG00000013293;SLC7A14;pancreas;0.0
